Time,temperature,humidity,light,sound
18:13,29.3,69.5,210,42.1
18:13,29.3,69.3,210,43.0
18:13,29.3,68.9,210,45.2
18:13,29.3,68.6,210,55.1
18:13,29.3,68.8,198,43.5
18:13,29.3,69.3,189,44.3
18:13,29.3,69.9,188,42.6
18:13,29.3,70.1,190,42.7
18:13,29.3,70.0,189,41.0
18:13,29.3,69.6,187,41.8
18:13,29.3,69.6,187,41.4
18:13,29.3,69.3,187,41.8
18:14,29.3,69.3,187,41.7
18:14,29.3,69.0,187,41.6
18:14,29.3,69.0,188,41.1
18:14,29.3,69.0,187,41.3
18:14,29.3,69.1,187,40.3
18:14,29.4,69.0,190,40.9
18:14,29.4,68.9,204,41.9
18:14,29.4,68.9,194,42.0
18:14,29.3,68.8,199,41.0
18:14,29.4,68.8,203,40.9
18:14,29.4,68.7,199,40.8
18:14,29.4,68.8,202,40.6
18:14,29.4,68.8,197,41.6
18:14,29.4,68.6,200,41.7
18:14,29.4,68.6,201,40.6
18:15,29.4,68.5,202,41.5
18:15,29.3,68.4,191,43.2
18:15,29.4,68.4,200,48.6
18:15,29.4,68.5,200,40.4
18:15,29.4,68.4,200,40.4
18:15,29.4,68.4,200,40.9
18:15,29.4,68.5,200,40.8
18:15,29.4,68.5,199,40.8
18:15,29.4,68.4,200,40.3
18:15,29.4,68.4,201,40.8
18:15,29.4,68.4,205,40.1
18:15,29.4,68.4,205,40.7
18:15,29.4,68.2,205,41.3
18:15,29.4,68.0,209,40.5
18:15,29.4,67.9,207,40.4
18:16,29.4,68.0,205,40.5
18:16,29.3,68.0,203,40.6
18:16,29.3,68.0,209,40.6
18:16,29.4,68.0,206,40.6
18:16,29.4,68.3,203,40.4
18:16,29.3,68.4,204,40.9
18:16,29.4,68.4,204,40.6
18:16,29.5,68.4,205,40.8
18:16,29.4,68.3,205,40.5
18:16,29.4,68.2,206,40.7
18:16,29.4,68.1,205,41.6
18:16,29.4,68.0,201,40.9
18:16,29.4,68.4,204,41.4
18:16,29.3,69.5,204,41.4
18:16,29.4,70.1,204,42.7
18:17,29.4,70.1,205,43.5
18:17,29.4,69.8,204,44.7
18:17,29.4,69.7,205,44.8
18:17,29.4,69.7,205,42.8
18:17,29.3,69.8,205,43.3
18:17,29.4,69.9,201,42.4
18:17,29.4,69.8,200,43.4
18:17,29.4,69.6,200,40.9
18:17,29.4,69.4,199,42.5
18:17,29.3,69.2,203,40.7
18:17,29.4,69.1,202,41.2
18:17,29.4,69.1,201,40.7
18:17,29.4,69.0,202,41.4
18:17,29.4,69.4,204,40.7
18:17,29.4,70.1,202,41.2
18:18,29.3,70.2,204,40.8
18:18,29.4,70.0,207,40.8
18:18,29.4,69.9,200,41.9
18:18,29.3,69.9,200,40.9
18:18,29.4,69.9,201,40.6
18:18,29.4,69.4,201,40.7
18:18,29.4,69.2,201,41.1
18:18,29.3,68.8,200,41.4
18:18,29.3,68.9,200,40.9
18:18,29.4,68.9,202,41.5
18:18,29.4,69.1,200,40.8
18:18,29.4,69.1,199,40.8
18:18,29.4,69.1,200,40.8
18:18,29.4,69.2,200,41.7
18:18,29.4,68.9,199,40.2
18:19,29.3,69.0,199,41.9
18:19,29.3,69.1,200,40.8
18:19,29.4,69.1,200,40.9
18:19,29.4,69.0,198,40.7
18:19,29.4,68.9,199,41.2
18:19,29.4,68.9,200,40.8
18:19,29.4,68.8,200,41.3
18:19,29.3,68.9,200,41.2
18:19,29.4,69.1,200,41.2
18:19,29.4,69.2,202,40.0
18:19,29.4,69.6,201,40.6
18:19,29.4,70.2,202,41.3
18:19,29.4,70.4,202,46.8
18:19,29.4,70.2,202,44.4
18:19,29.4,69.9,203,44.4
18:20,29.4,69.6,203,44.5
18:20,29.4,69.4,203,48.9
18:20,29.4,69.2,198,43.1
18:20,29.4,69.2,192,42.3
18:20,29.4,69.3,202,42.5
18:20,29.4,69.3,202,41.7
18:20,29.4,69.1,201,43.2
18:20,29.3,69.2,201,41.5
18:20,29.4,69.1,203,41.6
18:20,29.4,69.1,201,41.1
18:20,29.4,69.0,195,41.3
18:20,29.4,68.9,196,41.3
18:20,29.5,68.9,200,42.4
18:20,29.4,68.9,205,40.7
18:20,29.4,68.8,203,41.6
18:21,29.4,68.8,195,41.4
18:21,29.5,68.7,190,41.2
18:21,29.4,68.7,193,42.7
18:21,29.4,68.6,193,42.0
18:21,29.5,68.7,193,41.4
18:21,29.4,68.7,193,41.2
18:21,29.4,69.5,193,41.6
18:21,29.4,69.8,192,40.7
18:21,29.4,70.2,193,40.7
18:21,29.4,70.1,194,40.6
18:21,29.4,69.7,194,41.2
18:21,29.4,69.7,194,41.4
18:21,29.4,69.7,195,40.9
18:21,29.4,69.5,196,40.9
18:21,29.4,69.3,197,41.3
18:22,29.4,69.3,203,41.1
18:22,29.4,69.2,193,40.8
18:22,29.4,69.2,186,42.8
18:22,29.4,69.1,192,43.9
18:22,29.5,68.9,193,40.2
18:22,29.4,68.9,201,41.4
18:22,29.4,68.9,193,44.7
18:22,29.4,68.9,195,41.4
18:22,29.4,68.8,196,41.2
18:22,29.4,68.8,196,40.7
18:22,29.4,68.6,193,41.4
18:22,29.5,68.6,198,40.5
18:22,29.4,68.5,199,40.8
18:22,29.4,68.5,194,40.8
18:22,29.4,68.5,199,41.0
18:23,29.5,68.6,195,40.8
18:23,29.4,68.5,197,41.0
18:23,29.4,68.5,199,41.0
18:23,29.4,68.5,194,41.2
18:23,29.5,68.5,196,40.8
18:23,29.5,68.4,196,40.7
18:23,29.4,68.5,199,40.6
18:23,29.4,68.3,190,41.1
18:23,29.5,68.4,196,41.0
18:23,29.4,68.3,196,41.5
18:23,29.5,68.4,195,40.2
18:23,29.5,68.5,196,40.9
18:23,29.4,68.4,197,41.8
18:23,29.5,68.4,196,42.1
18:23,29.4,68.3,194,42.3
18:24,29.4,68.2,195,44.0
18:24,29.4,68.1,197,42.2
18:24,29.5,68.1,198,40.8
18:24,29.5,68.1,197,40.8
18:24,29.4,68.2,198,40.9
18:24,29.5,68.2,204,41.3
18:24,29.5,68.2,196,40.7
18:24,29.5,68.1,199,41.6
18:24,29.4,68.2,197,41.4
18:24,29.4,68.1,195,41.1
18:24,29.4,68.1,198,40.6
18:24,29.5,68.1,199,41.1
18:24,29.5,68.1,200,41.1
18:24,29.5,68.2,200,40.2
18:24,29.4,68.5,201,41.6
18:25,29.4,68.5,202,42.3
18:25,29.5,68.5,201,42.6
18:25,29.5,68.4,201,41.4
18:25,29.5,68.3,202,42.4
18:25,29.5,68.3,203,40.2
18:25,29.5,68.3,202,41.5
18:25,29.5,68.3,203,41.1
18:25,29.5,68.3,202,41.6
18:25,29.5,68.3,202,41.1
18:25,29.5,68.4,198,40.9
18:25,29.5,68.7,200,40.6
18:25,29.4,68.7,201,39.9
18:25,29.5,68.7,202,40.8
18:25,29.5,68.6,202,40.3
18:25,29.5,68.6,206,40.5
18:26,29.5,68.6,206,40.3
18:26,29.5,68.7,206,40.7
18:26,29.5,68.7,196,40.5
18:26,29.5,68.7,196,39.9
18:26,29.5,68.7,196,40.5
18:26,29.5,68.8,190,40.5
18:26,29.5,68.6,191,40.4
18:26,29.5,68.6,192,40.6
18:26,29.5,68.6,193,40.5
18:26,29.5,68.6,193,41.1
18:26,29.5,68.6,194,42.7
18:26,29.5,68.6,193,42.4
18:26,29.5,68.6,195,40.1
18:26,29.5,68.6,193,40.2
18:26,29.5,68.6,193,41.3
18:27,29.5,68.6,193,41.1
18:27,29.5,68.6,194,40.7
18:27,29.5,68.6,194,41.0
18:27,29.5,68.5,195,40.5
18:27,29.5,68.5,195,40.2
18:27,29.5,68.4,195,40.3
18:27,29.5,68.4,194,40.1
18:27,29.5,68.3,194,39.7
18:27,29.5,68.4,194,39.7
18:27,29.5,68.2,194,42.4
18:27,29.5,68.1,194,40.7
18:27,29.5,68.1,194,40.1
18:27,29.5,68.2,194,39.8
18:27,29.5,68.1,195,40.5
18:27,29.5,68.1,195,40.3
18:28,29.5,68.1,195,40.4
18:28,29.5,68.0,195,40.6
18:28,29.5,68.1,196,41.2
18:28,29.5,68.1,196,40.6
18:28,29.5,68.1,196,40.1
18:28,29.5,68.2,196,39.8
18:28,29.5,68.2,188,40.6
18:28,29.5,68.1,195,40.3
18:28,29.5,68.1,195,40.1
18:28,29.5,68.2,195,40.5
18:28,29.5,68.1,195,40.5
18:28,29.5,68.3,195,41.0
18:28,29.5,68.7,196,40.3
18:28,29.5,69.3,196,40.0
18:28,29.5,69.2,196,40.5
18:29,29.5,69.3,187,41.6
18:29,29.5,69.6,184,40.9
18:29,29.4,69.8,182,40.1
18:29,29.5,69.9,182,41.1
18:29,29.5,69.8,183,40.5
18:29,29.5,69.6,183,40.3
18:29,29.4,69.3,183,41.1
18:29,29.5,69.1,184,40.4
18:29,29.5,69.0,184,40.8
18:29,29.5,68.7,185,40.0
18:29,29.5,68.5,183,39.6
18:29,29.5,68.5,184,39.9
18:29,29.5,68.6,185,40.2
18:29,29.4,68.5,185,40.0
18:29,29.5,68.5,185,40.9
18:30,29.5,68.3,188,40.3
18:30,29.5,68.4,188,41.0
18:30,29.5,68.4,185,40.9
18:30,29.5,68.4,185,39.9
18:30,29.5,68.3,185,40.1
18:30,29.5,68.4,186,40.1
18:30,29.5,68.3,188,40.0
18:30,29.5,68.3,186,40.7
18:30,29.5,68.4,185,40.9
18:30,29.5,68.3,190,54.5
18:30,29.5,68.3,180,40.3
18:30,29.5,68.3,185,41.1
18:30,29.5,68.4,184,41.7
18:30,29.5,68.9,184,40.3
18:30,29.5,69.2,183,40.8
18:31,29.5,68.9,187,41.0
18:31,29.4,68.9,188,40.7
18:31,29.5,68.8,186,40.1
18:31,29.5,68.7,187,39.7
18:31,29.4,68.5,188,40.8
18:31,29.5,68.6,187,42.3
18:31,29.5,68.6,190,60.5
18:31,29.5,68.5,183,46.4
18:31,29.5,68.5,193,40.8
18:31,29.5,68.7,200,40.4
18:31,29.5,68.7,200,41.0
18:31,29.5,68.8,201,41.6
18:31,29.5,68.8,201,39.9
18:31,29.4,68.7,201,40.4
18:31,29.5,68.8,201,40.9
18:32,29.5,68.6,197,40.7
18:32,29.5,68.7,197,41.0
18:32,29.5,68.6,201,41.4
18:32,29.5,68.6,201,40.7
18:32,29.4,68.6,201,40.4
18:32,29.5,68.5,201,40.1
18:32,29.4,68.3,201,40.6
18:32,29.5,68.4,183,45.2
18:32,29.4,68.4,190,46.0
18:32,29.4,68.4,200,40.5
18:32,29.5,68.5,200,40.3
18:32,29.5,68.4,201,40.5
18:32,29.5,68.4,200,40.4
18:32,29.5,68.4,193,40.6
18:32,29.5,68.3,194,40.7
18:33,29.5,68.3,195,40.3
18:33,29.5,68.4,198,40.0
18:33,29.5,68.3,198,40.3
18:33,29.5,68.2,198,39.8
18:33,29.5,68.2,197,40.7
18:33,29.5,68.3,199,40.7
18:33,29.5,68.3,198,40.4
18:33,29.5,68.3,201,40.6
18:33,29.5,68.4,202,40.4
18:33,29.4,68.4,202,40.5
18:33,29.4,68.7,202,40.6
18:33,29.5,69.0,203,40.8
18:33,29.5,69.0,204,40.9
18:33,29.4,68.9,204,40.6
18:33,29.5,69.0,202,41.0
18:34,29.4,69.0,205,40.4
18:34,29.4,68.9,202,39.7
18:34,29.5,68.9,204,41.0
18:34,29.4,68.9,201,40.7
18:34,29.4,69.1,201,41.6
18:34,29.4,69.3,201,41.0
18:34,29.3,69.5,200,43.0
18:34,29.4,69.5,198,41.2
18:34,29.4,69.8,200,40.8
18:34,29.4,69.9,200,40.8
18:34,29.4,70.0,200,40.1
18:34,29.4,69.8,203,40.2
18:34,29.4,69.8,204,40.3
18:34,29.4,69.8,205,40.5
18:34,29.4,69.8,202,40.6
18:35,29.4,70.0,203,41.0
18:35,29.4,70.1,203,40.7
18:35,29.4,70.1,188,41.2
18:35,29.4,70.0,203,40.3
18:35,29.4,70.0,203,40.4
18:35,29.4,70.1,187,40.5
18:35,29.4,70.0,193,41.0
18:35,29.4,69.8,188,41.1
18:35,29.4,69.7,198,41.2
18:35,29.4,69.7,199,41.3
18:35,29.5,69.6,199,41.8
18:35,29.4,69.6,200,42.6
18:35,29.5,69.5,201,41.1
18:35,29.5,69.4,201,41.9
18:35,29.4,69.4,201,42.9
18:36,29.5,69.5,200,41.2
18:36,29.4,69.4,201,41.5
18:36,29.5,69.4,201,42.0
18:36,29.5,69.4,203,41.0
18:36,29.4,69.3,203,41.5
18:36,29.5,69.4,203,40.6
18:36,29.4,69.4,204,41.0
18:36,29.4,69.5,204,41.3
18:36,29.4,69.5,204,41.4
18:36,29.4,69.7,204,41.0
18:36,29.4,69.7,204,40.8
18:36,29.4,69.7,204,42.0
18:36,29.4,69.9,204,41.7
18:36,29.3,70.0,204,40.8
18:36,29.4,70.1,204,41.3
18:37,29.4,70.0,204,41.1
18:37,29.4,70.0,204,41.0
18:37,29.3,70.2,204,40.9
18:37,29.3,70.0,204,40.8
18:37,29.3,70.1,204,40.5
18:37,29.3,70.3,204,40.8
18:37,29.3,70.3,202,41.2
18:37,29.3,70.4,204,41.0
18:37,29.3,70.4,204,40.0
18:37,29.3,70.2,204,40.8
18:37,29.3,70.3,204,39.8
18:37,29.4,70.3,204,40.0
18:37,29.3,70.3,204,39.5
18:37,29.4,70.3,203,40.3
18:37,29.3,70.1,206,40.5
18:38,29.4,70.1,206,40.1
18:38,29.4,70.1,206,41.1
18:38,29.3,70.1,206,40.3
18:38,29.3,70.2,206,40.9
18:38,29.3,70.3,206,40.6
18:38,29.4,70.2,206,42.5
18:38,29.3,70.2,206,44.8
18:38,29.3,70.3,206,43.4
18:38,29.3,70.5,206,42.2
18:38,29.3,70.4,206,41.3
18:38,29.3,70.4,199,40.1
18:38,29.2,70.4,204,44.8
18:38,29.3,70.6,206,41.8
18:38,29.3,70.5,206,43.0
18:38,29.3,70.5,198,42.1
18:39,29.3,70.5,200,41.0
18:39,29.3,70.6,201,47.4
18:39,29.3,70.7,201,41.1
18:39,29.3,70.6,201,40.9
18:39,29.2,70.7,201,42.0
18:39,29.3,70.8,201,41.3
18:39,29.3,70.8,201,41.7
18:39,29.2,70.7,202,41.1
18:39,29.3,70.8,202,41.5
18:39,29.2,71.0,200,40.3
18:39,29.2,70.9,202,40.5
18:39,29.2,70.7,202,41.0
18:39,29.2,70.7,202,40.9
18:39,29.2,70.6,202,41.1
18:39,29.2,70.6,182,41.4
18:40,29.2,70.9,185,41.4
18:40,29.3,71.2,185,40.0
18:40,29.3,71.1,198,40.7
18:40,29.3,70.9,200,40.2
18:40,29.3,70.8,200,41.3
18:40,29.3,70.7,200,41.5
18:40,29.3,70.6,200,40.9
18:40,29.3,70.4,186,40.3
18:40,29.3,70.4,187,42.2
18:40,29.3,70.3,183,41.6
18:40,29.4,70.8,182,41.6
18:40,29.3,70.7,185,43.8
18:40,29.3,70.8,192,48.0
18:40,29.3,70.7,201,45.1
18:40,29.3,71.0,190,42.3
18:41,29.3,71.1,200,41.1
18:41,29.3,71.0,200,41.5
18:41,29.3,70.8,199,40.3
18:41,29.3,70.8,182,41.9
18:41,29.3,70.7,184,41.1
18:41,29.3,70.7,184,41.0
18:41,29.3,71.0,183,42.3
18:41,29.3,71.4,183,41.0
18:41,29.3,71.8,183,40.9
18:41,29.3,71.7,182,41.4
18:41,29.3,71.4,182,40.5
18:41,29.3,71.1,182,40.8
18:41,29.3,70.9,204,43.0
18:41,29.3,70.7,188,41.4
18:41,29.3,70.7,200,40.5
18:42,29.3,70.8,199,40.9
18:42,29.3,70.7,201,40.6
18:42,29.3,71.0,201,41.1
18:42,29.3,71.1,201,39.9
18:42,29.4,71.2,201,40.1
18:42,29.3,71.1,194,40.4
18:42,29.3,71.0,194,41.1
18:42,29.3,70.9,186,41.4
18:42,29.3,71.4,186,40.6
18:42,29.3,71.4,203,41.1
18:42,29.3,71.1,205,41.2
18:42,29.4,71.0,205,40.9
18:42,29.3,70.8,205,40.9
18:42,29.3,70.7,204,47.3
18:42,29.3,70.8,205,45.5
18:43,29.3,70.7,205,47.2
18:43,29.3,70.8,204,42.6
18:43,29.3,70.9,203,48.4
18:43,29.3,71.1,203,43.0
18:43,29.3,71.1,203,44.5
18:43,29.3,71.0,203,41.7
18:43,29.3,70.6,203,41.8
18:43,29.3,70.4,203,41.9
18:43,29.3,70.5,203,41.9
18:43,29.3,70.5,203,41.4
18:43,29.3,70.5,204,40.8
18:43,29.4,70.5,204,40.4
18:43,29.4,70.4,204,41.1
18:43,29.4,70.3,185,41.9
18:43,29.4,70.2,180,41.5
18:44,29.4,70.1,180,40.5
18:44,29.4,70.0,181,41.0
18:44,29.3,70.1,198,41.1
18:44,29.3,70.5,198,41.4
18:44,29.3,70.3,198,40.1
18:44,29.4,70.3,198,42.1
18:44,29.3,70.2,185,40.7
18:44,29.3,70.3,185,41.2
18:44,29.3,70.4,183,40.9
18:44,29.3,71.5,183,40.9
18:44,29.3,71.2,184,42.6
18:44,29.3,71.1,185,41.9
18:44,29.4,70.8,185,41.0
18:44,29.3,70.7,185,41.2
18:44,29.4,70.6,185,41.7
18:45,29.4,70.6,185,41.1
18:45,29.4,70.6,185,41.1
18:45,29.4,70.6,183,41.2
18:45,29.3,70.5,183,40.0
18:45,29.3,70.6,183,41.0
18:45,29.4,70.5,183,40.7
18:45,29.4,70.5,183,40.7
18:45,29.4,70.6,183,40.4
18:45,29.4,70.7,183,40.8
18:45,29.4,70.7,184,40.7
18:45,29.4,70.9,184,41.0
18:45,29.3,70.9,185,40.7
18:45,29.4,71.0,185,40.1
18:45,29.3,70.9,185,41.0
18:45,29.4,70.8,186,56.1
18:46,29.4,70.7,185,41.0
18:46,29.4,70.7,185,40.0
18:46,29.4,70.8,185,41.0
18:46,29.4,70.8,197,41.1
18:46,29.4,70.8,196,40.4
18:46,29.3,70.7,196,39.4
18:46,29.4,70.6,196,40.2
18:46,29.4,70.5,195,40.9
18:46,29.4,70.5,196,40.5
18:46,29.4,70.6,194,40.0
18:46,29.4,70.7,194,39.9
18:46,29.4,70.8,191,40.5
18:46,29.4,70.7,192,40.0
18:46,29.4,70.8,193,40.7
18:46,29.4,70.9,190,39.2
18:47,29.4,70.8,190,40.8
18:47,29.4,70.9,192,40.4
18:47,29.4,71.0,191,40.5
18:47,29.4,70.9,193,40.4
18:47,29.4,70.8,192,40.0
18:47,29.4,70.8,190,40.1
18:47,29.4,70.7,189,40.6
18:47,29.4,70.7,190,40.6
18:47,29.4,70.9,190,40.2
18:47,29.4,70.9,191,39.9
18:47,29.4,71.0,192,40.5
18:47,29.4,71.0,191,40.1
18:47,29.3,70.9,193,42.5
18:47,29.3,70.9,182,39.9
18:47,29.3,70.9,183,40.4
18:48,29.3,70.9,184,40.1
18:48,29.3,71.0,185,40.6
18:48,29.3,71.0,184,39.8
18:48,29.3,71.0,186,40.8
18:48,29.3,71.1,189,42.3
18:48,29.4,71.0,188,42.8
18:48,29.4,71.0,187,41.1
18:48,29.4,71.0,188,40.5
18:48,29.4,70.9,189,40.5
18:48,29.4,70.8,189,40.6
18:48,29.3,70.9,187,40.0
18:48,29.3,71.0,188,40.4
18:48,29.4,70.9,187,40.7
18:48,29.4,70.9,190,40.1
18:48,29.4,71.0,186,49.8
18:49,29.4,71.0,188,40.8
18:49,29.4,71.0,186,41.8
18:49,29.4,70.9,184,41.1
18:49,29.4,70.7,200,41.3
18:49,29.4,70.7,200,43.0
18:49,29.5,70.6,200,40.7
18:49,29.4,70.5,200,41.0
18:49,29.4,70.6,200,40.3
18:49,29.5,70.6,200,40.6
18:49,29.4,70.6,200,40.1
18:49,29.4,70.6,200,41.1
18:49,29.4,70.6,200,41.0
18:49,29.4,70.5,181,39.9
18:49,29.4,70.6,203,41.1
18:49,29.5,70.5,199,40.0
18:50,29.4,70.5,202,40.3
18:50,29.4,70.5,200,40.5
18:50,29.5,70.5,199,41.1
18:50,29.4,70.5,189,41.0
18:50,29.5,70.5,192,41.9
18:50,29.4,70.5,181,40.6
18:50,29.4,70.6,198,42.6
18:50,29.4,70.6,196,45.2
18:50,29.4,70.5,193,47.4
18:50,29.4,70.5,194,44.0
18:50,29.4,70.5,196,47.7
18:50,29.4,71.0,194,42.3
18:50,29.4,71.8,196,42.1
18:50,29.4,72.0,196,42.1
18:50,29.4,71.9,198,43.7
18:51,29.4,71.8,198,41.0
18:51,29.4,71.6,198,40.3
18:51,29.4,71.6,198,40.9
18:51,29.4,71.7,198,40.9
18:51,29.4,71.8,198,40.3
18:51,29.3,71.8,198,41.1
18:51,29.3,71.8,198,40.9
18:51,29.4,72.2,198,40.8
18:51,29.4,72.1,198,40.9
18:51,29.4,71.9,198,42.7
18:51,29.3,71.8,191,42.6
18:51,29.3,72.2,180,43.9
18:51,29.3,72.3,197,46.3
18:51,29.3,72.0,195,41.3
18:51,29.4,71.8,186,42.1
18:52,29.3,72.0,180,42.5
18:52,29.3,71.9,180,42.6
18:52,29.3,71.9,180,41.1
18:52,29.3,71.7,183,40.9
18:52,29.3,71.7,180,41.5
18:52,29.3,71.5,180,41.3
18:52,29.3,71.1,180,41.7
18:52,29.3,71.1,180,41.5
18:52,29.3,71.1,180,41.7
18:52,29.3,70.9,179,41.6
18:52,29.3,70.9,179,40.7
18:52,29.3,71.1,183,40.9
18:52,29.3,71.1,180,40.0
18:52,29.4,71.2,179,41.0
18:52,29.4,71.3,180,40.6
18:53,29.3,71.3,179,41.4
18:53,29.4,71.2,179,40.0
18:53,29.4,71.1,179,41.2
18:53,29.4,71.0,185,41.7
18:53,29.4,70.9,197,40.7
18:53,29.3,70.9,197,40.8
18:53,29.4,70.8,197,40.5
18:53,29.4,70.7,197,40.7
18:53,29.3,70.7,196,44.3
18:53,29.4,71.0,201,40.7
18:53,29.3,71.0,201,40.9
18:53,29.3,71.0,201,39.9
18:53,29.3,71.0,201,41.1
18:53,29.3,71.0,201,40.2
18:53,29.3,71.0,201,41.1
18:54,29.3,71.0,200,41.4
18:54,29.3,71.0,200,41.8
18:54,29.3,71.0,200,43.0
18:54,29.3,71.1,200,41.4
18:54,29.3,71.0,200,41.9
18:54,29.3,71.2,200,41.6
18:54,29.3,71.1,200,41.1
18:54,29.2,71.2,200,40.3
18:54,29.2,71.2,200,41.8
18:54,29.2,71.2,200,42.5
18:54,29.2,71.1,200,40.5
18:54,29.2,71.2,200,41.4
18:54,29.2,71.2,200,41.0
18:54,29.2,71.3,200,40.4
18:54,29.2,71.4,200,40.2
18:55,29.3,71.5,200,41.3
18:55,29.3,71.3,200,41.3
18:55,29.2,71.3,200,41.3
18:55,29.2,71.2,190,42.0
18:55,29.2,71.5,193,39.6
18:55,29.2,71.5,191,39.5
18:55,29.2,71.7,192,39.8
18:55,29.2,71.8,177,39.8
18:55,29.3,71.7,190,39.6
18:55,29.3,71.7,186,40.4
18:55,29.3,72.2,188,40.5
18:55,29.2,71.9,195,45.0
18:55,29.3,71.8,196,45.3
18:55,29.3,72.1,199,43.9
18:55,29.2,72.0,195,44.3
18:56,29.3,71.9,195,45.5
18:56,29.3,71.6,194,39.8
18:56,29.3,71.6,194,41.3
18:56,29.3,71.6,194,41.8
18:56,29.3,71.7,191,40.4
18:56,29.3,71.9,191,39.6
18:56,29.3,71.9,200,42.8
18:56,29.3,71.7,193,39.9
18:56,29.3,71.7,191,40.4
18:56,29.3,71.7,189,39.8
18:56,29.3,71.7,195,39.3
18:56,29.3,71.6,195,39.7
18:56,29.3,72.2,195,39.2
18:56,29.3,72.3,193,40.1
18:56,29.3,72.3,193,39.1
18:57,29.2,71.9,185,39.1
18:57,29.3,71.6,190,52.7
18:57,29.2,71.9,196,39.4
18:57,29.2,72.1,191,39.0
18:57,29.3,72.1,190,39.8
18:57,29.3,71.9,189,39.0
18:57,29.3,71.8,187,39.5
18:57,29.2,71.6,192,39.0
18:57,29.2,72.0,191,38.7
18:57,29.2,71.8,184,38.5
18:57,29.2,71.7,195,43.4
18:57,29.2,71.5,199,39.0
18:57,29.2,71.5,199,39.2
18:57,29.2,71.5,199,39.2
18:57,29.2,71.5,199,38.8
18:58,29.2,71.6,199,39.4
18:58,29.2,71.4,199,39.0
18:58,29.2,71.5,199,43.7
18:58,29.2,71.5,199,39.9
18:58,29.3,71.5,199,38.9
18:58,29.2,71.5,199,39.5
18:58,29.3,71.5,199,38.6
18:58,29.2,71.4,199,39.7
18:58,29.2,71.3,199,40.2
18:58,29.2,71.4,199,38.7
18:58,29.2,71.4,199,39.2
18:58,29.2,71.5,199,38.9
18:58,29.2,71.3,199,39.0
18:58,29.2,71.2,199,39.1
18:58,29.3,71.2,199,39.0
18:59,29.2,71.2,199,38.8
18:59,29.2,71.2,199,38.4
18:59,29.2,71.1,199,38.5
18:59,29.3,71.0,199,38.9
18:59,29.3,70.8,199,39.4
18:59,29.3,71.0,199,39.7
18:59,29.3,71.0,199,39.9
18:59,29.3,70.9,199,39.6
18:59,29.3,70.8,199,40.2
18:59,29.3,70.8,199,41.2
18:59,29.4,70.7,199,41.4
18:59,29.3,70.9,199,39.0
18:59,29.3,71.1,199,40.1
18:59,29.3,71.1,199,40.3
18:59,29.3,71.1,199,40.6
19:0,29.3,71.2,199,43.8
19:0,29.3,71.1,199,42.6
19:0,29.3,71.0,199,39.7
19:0,29.3,71.0,199,39.1
19:0,29.3,71.1,199,38.8
19:0,29.3,70.9,199,39.6
19:0,29.3,70.9,199,39.2
19:0,29.3,71.1,199,39.1
19:0,29.3,71.0,199,38.8
19:0,29.3,71.1,199,39.7
19:0,29.3,71.0,199,40.6
19:0,29.3,71.0,199,41.3
19:0,29.3,71.0,199,40.4
19:0,29.3,71.0,199,39.2
19:0,29.3,70.9,199,38.9
19:1,29.3,70.8,199,38.3
19:1,29.3,70.8,199,38.7
19:1,29.3,70.8,199,38.8
19:1,29.3,70.8,199,38.4
19:1,29.3,70.9,199,39.3
19:1,29.4,71.1,199,38.7
19:1,29.3,71.1,199,39.0
19:1,29.3,71.0,199,39.1
19:1,29.3,70.8,199,38.9
19:1,29.3,70.8,199,39.1
19:1,29.4,70.8,199,39.2
19:1,29.4,70.8,199,38.6
19:1,29.4,70.8,199,39.0
19:1,29.4,70.7,199,39.0
19:1,29.4,70.7,199,40.1
19:2,29.4,70.6,199,39.8
19:2,29.3,70.6,199,39.9
19:2,29.4,70.5,199,39.4
19:2,29.4,70.5,199,40.2
19:2,29.4,70.5,199,40.1
19:2,29.4,70.5,199,39.1
19:2,29.4,70.6,199,40.1
19:2,29.4,70.6,199,39.3
19:2,29.4,70.5,199,40.0
19:2,29.3,70.5,199,39.2
19:2,29.4,70.5,199,38.3
19:2,29.3,70.5,199,40.0
19:2,29.4,70.3,199,39.4
19:2,29.4,70.3,199,39.0
19:2,29.3,70.2,199,39.8
19:3,29.3,70.2,199,39.9
19:3,29.3,70.3,198,39.3
19:3,29.4,70.5,198,40.0
19:3,29.4,70.5,199,38.7
19:3,29.4,70.5,199,38.8
19:3,29.4,70.5,199,39.6
19:3,29.4,70.5,199,39.0
19:3,29.4,70.4,199,39.2
19:3,29.4,70.4,199,38.5
19:3,29.4,70.5,199,39.2
19:3,29.4,70.4,199,39.3
19:3,29.4,70.4,199,40.1
19:3,29.4,70.5,199,39.5
19:3,29.4,70.6,198,39.5
19:3,29.4,70.6,199,38.6
19:4,29.4,70.7,199,39.3
19:4,29.4,70.5,198,38.8
19:4,29.4,70.5,198,38.7
19:4,29.4,70.5,198,39.3
19:4,29.4,70.5,198,39.4
19:4,29.4,70.5,198,40.0
19:4,29.4,70.3,198,41.4
19:4,29.4,70.1,198,40.4
19:4,29.4,70.2,198,40.2
19:4,29.4,70.1,198,43.7
19:4,29.5,70.3,198,40.7
19:4,29.4,70.2,198,39.5
19:4,29.4,70.2,198,39.6
19:4,29.4,70.2,198,39.0
